url,url_status,subdomain,domain,suffix,path,query,fragment,has_https,has_http,text_content,cleaned_text,url_length,path_length,query_length,fragment_length,num_dots,num_slashes,num_digits,num_special_chars,num_underscores,num_hyphens,num_equals,num_ampersands,domain_length,subdomain_count,path_depth,query_param_count,has_https,has_www,is_ip_address,has_suspicious_extension,has_suspicious_keyword,is_legitimate_domain,entropy_score,hash_entropy,avg_word_length,unique_char_ratio,has_suspicious_extension,has_suspicious_keyword,is_legitimate_domain,has_obfuscation,has_redirect,text_features,is_malicious
http://79.49.129.36:42143/.i,online,79.49,129,36:42143,.i,,,False,True,79.49 129 36:42143 .i,129 42143,28,2,0,0,4,3,14,2,0,0,0,0,18,2,1,0,0,0,0,0,0,0,3.6550455468258045,3.6792292966721747,4.5,0.5,False,False,False,True,False,129 42143,0
http://117.209.22.89:37690/bin.sh,online,117.209,22,89:37690,bin.sh,,,False,True,117.209 22 89:37690 bin.sh,117 209 37690 bin,33,6,0,0,4,3,15,2,0,0,0,0,19,2,1,0,0,0,0,0,0,0,4.006071013101169,3.4834585933443494,5.75,0.5454545454545454,False,False,False,True,False,117 209 37690 bin,0
http://171.36.248.172:50947/i,online,171.36,248,172:50947,i,,,False,True,171.36 248 172:50947 i,171 248 172 50947,29,1,0,0,3,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,3.926272374139508,3.8431390622295662,4.75,0.5862068965517241,False,False,False,True,False,171 248 172 50947,0
http://115.57.51.220:57481/bin.sh,online,115.57,51,220:57481,bin.sh,,,False,True,115.57 51 220:57481 bin.sh,115 220 57481 bin,33,6,0,0,4,3,15,2,0,0,0,0,19,2,1,0,0,0,0,0,0,0,3.8700035889898636,3.54595859334435,5.75,0.5151515151515151,False,False,False,True,False,115 220 57481 bin,0
http://175.31.230.18:58095/i,online,175.31,230,18:58095,i,,,False,True,175.31 230 18:58095 i,175 230 58095,28,1,0,0,3,3,15,2,0,0,0,0,19,2,1,0,0,0,0,0,0,0,3.770942421748537,3.694548827786958,4.5,0.5357142857142857,False,False,False,True,False,175 230 58095,0
http://115.55.54.107:33785/bin.sh,online,115.55,54,107:33785,bin.sh,,,False,True,115.55 54 107:33785 bin.sh,115 107 33785 bin,33,6,0,0,4,3,15,2,0,0,0,0,19,2,1,0,0,0,0,0,0,0,3.8589572866686432,3.578626767019874,5.75,0.5151515151515151,False,False,False,True,False,115 107 33785 bin,0
http://59.88.62.66:54882/i,offline,59.88,62,66:54882,i,,,False,True,59.88 62 66:54882 i,54882,26,1,0,0,3,3,13,2,0,0,0,0,17,2,1,0,0,0,0,0,0,0,3.5364142371222305,3.4681390622295662,4.0,0.5,False,False,False,True,False,54882,1
http://59.88.142.23:33362/bin.sh,online,59.88,142,23:33362,bin.sh,,,False,True,59.88 142 23:33362 bin.sh,142 33362 bin,32,6,0,0,4,3,14,2,0,0,0,0,18,2,1,0,0,0,0,0,0,0,3.952819531114783,3.5397170014624826,5.5,0.5625,False,False,False,True,False,142 33362 bin,0
http://175.31.230.18:58095/bin.sh,online,175.31,230,18:58095,bin.sh,,,False,True,175.31 230 18:58095 bin.sh,175 230 58095 bin,33,6,0,0,4,3,15,2,0,0,0,0,19,2,1,0,0,0,0,0,0,0,4.006071013101169,3.566428031846024,5.75,0.5454545454545454,False,False,False,True,False,175 230 58095 bin,0
http://175.30.40.66:23713/.i,online,175.30,40,66:23713,.i,,,False,True,175.30 40 66:23713 .i,175 23713,28,2,0,0,4,3,14,2,0,0,0,0,18,2,1,0,0,0,0,0,0,0,3.7534343861887844,3.7264097655573916,4.5,0.5357142857142857,False,False,False,True,False,175 23713,0
http://84.240.6.31:58355/i,online,84.240,6,31:58355,i,,,False,True,84.240 6 31:58355 i,240 58355,26,1,0,0,3,3,13,2,0,0,0,0,17,2,1,0,0,0,0,0,0,0,3.767183467891461,3.397368358901741,4.0,0.5769230769230769,False,False,False,True,False,240 58355,0
